created_at,message_experience,persuasion,number_of_recipients,is_first_email,is_last_email,is_verbose,is_replied_within_30,is_accepted_patch
2021-10-13 09:02:00+00:00,26.13,9.84,23.35,23.35,5.73,18.64,18.64,3.16
2021-10-13 09:04:00+00:00,24.11,9.11,24.77,24.77,5.75,13.63,13.63,3.145
2021-10-13 09:06:00+00:00,23.67,10.04,25.14,25.14,5.67,12.37,12.37,3.13
2021-10-13 09:08:00+00:00,26.37,7.73,24.6,24.6,5.19,10.52,10.52,3.85
2021-10-13 09:10:00+00:00,24.45,9.46,24.28,24.28,4.34,10.1,10.1,3.37
2021-10-13 09:12:00+00:00,24.42,8.83,23.77,23.77,4.73,11.24,11.24,3.27
2021-10-13 09:14:00+00:00,25.79,8.27,23.78,23.78,5.29,11.37,11.37,3.38
2021-10-13 09:16:00+00:00,25.86,8.44,24.58,24.58,5.16,11.27,11.27,2.98
2021-10-13 09:18:00+00:00,25.57,8.54,25.24,25.24,5.1,10.25,10.25,3.56
2021-10-13 09:20:00+00:00,23.8,8.34,25.29,25.29,5.25,10.63,10.63,3.545
2021-10-13 09:22:00+00:00,24.23,8.81,25.3,25.3,5.43,9.79,9.79,3.53
2021-10-13 09:24:00+00:00,24.43,9.6,24.21,24.21,5.8,9.59,9.59,3.44
2021-10-13 09:26:00+00:00,25.69,8.73,24.68,24.68,5.89,8.46,8.46,3.5
2021-10-13 09:28:00+00:00,25.15,8.36,24.77,24.77,5.84,8.17,8.17,3.33
2021-10-13 09:30:00+00:00,24.67,7.93,24.91,24.91,5.38,7.69,7.69,3.4
2021-10-13 09:32:00+00:00,23.57,8.14,24.28,24.28,5.0,7.21,7.21,3.84
2021-10-13 09:34:00+00:00,26.95,8.98,25.6,25.6,5.33,5.98,5.98,3.06
2021-10-13 09:36:00+00:00,26.02,8.93,24.29,24.29,6.6,5.48,5.48,3.285
2021-10-13 09:38:00+00:00,25.29,8.88,24.49,24.49,6.29,5.88,5.88,3.51
2021-10-13 09:40:00+00:00,24.59,9.22,24.75,24.75,5.22,6.09,6.09,3.92
2021-10-13 09:42:00+00:00,27.29,9.38,25.42,25.42,5.38,5.77,5.77,2.85
2021-10-13 09:44:00+00:00,25.43,9.04,23.97,23.97,5.58,5.53,5.53,2.98
2021-10-13 09:46:00+00:00,27.0,9.22,27.36,27.36,4.89,5.47,5.47,3.15
2021-10-13 09:48:00+00:00,26.38,8.84,27.18,27.18,5.61,4.6,4.6,3.28
2021-10-13 09:50:00+00:00,25.37,10.71,26.81,26.81,4.8,5.12,5.12,3.6
2021-10-13 09:52:00+00:00,27.49,9.14,28.05,28.05,5.51,5.4,5.4,3.6025
2021-10-13 09:54:00+00:00,25.78,10.33,29.02,29.02,5.09,4.75,4.75,3.605
2021-10-13 09:56:00+00:00,26.25,10.5,27.86,27.86,4.31,4.18,4.18,3.39
2021-10-13 09:58:00+00:00,25.78,10.05,28.81,28.81,4.56,4.16,4.16,3.04
2021-10-13 10:00:00+00:00,25.12,10.3,28.93,28.93,4.96,4.53,4.53,3.23
2021-10-13 10:02:00+00:00,25.91,9.54,29.9,29.9,5.08,4.44,4.44,3.68
2021-10-13 10:04:00+00:00,24.29,11.24,30.02,30.02,4.9,3.64,3.64,2.75
2021-10-13 10:06:00+00:00,27.33,8.71,30.28,30.28,4.74,3.67,3.67,3.21
2021-10-13 10:08:00+00:00,25.26,10.86,28.74,28.74,4.96,4.6,4.6,3.08
2021-10-13 10:10:00+00:00,24.05,9.93,28.47,28.47,4.4,4.14,4.14,2.95
2021-10-13 10:12:00+00:00,25.6,9.91,28.7,28.7,4.46,3.57,3.57,2.76
2021-10-13 10:14:00+00:00,26.45,10.24,28.98,28.98,5.07,3.86,3.86,3.61
2021-10-13 10:16:00+00:00,28.37,10.12,28.05,28.05,4.51,3.31,3.31,3.62
2021-10-13 10:18:00+00:00,27.32,10.72,29.43,29.43,4.54,3.26,3.26,3.83
2021-10-13 10:20:00+00:00,26.35,10.6,27.88,27.88,4.64,3.0,3.0,2.67
2021-10-13 10:22:00+00:00,25.12,10.88,29.38,29.38,4.92,3.98,3.98,3.72
2021-10-13 10:24:00+00:00,25.27,11.74,28.47,28.47,4.07,3.38,3.38,3.4675000000000002
2021-10-13 10:26:00+00:00,25.14,11.24,29.79,29.79,4.32,3.48,3.48,3.215
2021-10-13 10:28:00+00:00,24.61,10.56,29.26,29.26,4.33,3.75,3.75,3.66
2021-10-13 10:30:00+00:00,25.32,11.67,30.43,30.43,5.03,4.14,4.14,3.42
2021-10-13 10:32:00+00:00,26.76,11.71,29.47,29.47,4.6,5.32,5.32,3.42
2021-10-13 10:34:00+00:00,24.89,10.58,28.8,28.8,4.85,4.59,4.59,2.76
2021-10-13 10:36:00+00:00,24.22,11.44,28.31,28.31,4.6,5.09,5.09,3.53
2021-10-13 10:38:00+00:00,26.79,11.38,29.2,29.2,5.33,5.76,5.76,3.2
2021-10-13 10:40:00+00:00,25.77,11.46,28.23,28.23,4.88,5.8,5.8,3.335
2021-10-13 10:42:00+00:00,25.96,11.51,27.45,27.45,4.45,9.9,9.9,3.4699999999999998
2021-10-13 10:44:00+00:00,28.43,10.2,29.49,29.49,5.62,10.61,10.61,3.2
2021-10-13 10:46:00+00:00,27.46,12.05,28.77,28.77,4.83,8.45,8.45,3.44
2021-10-13 10:48:00+00:00,25.95,11.41,28.71,28.71,5.11,10.29,10.29,3.72
2021-10-13 10:50:00+00:00,25.53,11.57,29.02,29.02,4.98,9.3,9.3,3.58
2021-10-13 10:52:00+00:00,29.8,10.74,28.37,28.37,5.21,3.22,3.22,2.83
2021-10-13 10:54:00+00:00,29.27,12.18,28.38,28.38,4.83,3.05,3.05,2.59
2021-10-13 10:56:00+00:00,27.46,12.42,29.63,29.63,4.32,3.37,3.37,2.695
2021-10-13 10:58:00+00:00,27.17,12.0,29.02,29.02,5.59,2.96,2.96,2.8
2021-10-13 11:00:00+00:00,26.05,11.29,29.96,29.96,4.76,3.09,3.09,3.35
2021-10-13 11:02:00+00:00,25.46,12.18,28.82,28.82,4.75,2.66,2.66,3.8
2021-10-13 11:04:00+00:00,27.26,13.24,29.11,29.11,4.49,2.49,2.49,3.35
2021-10-13 11:06:00+00:00,26.0,12.22,29.17,29.17,5.93,2.95,2.95,3.41
2021-10-13 11:08:00+00:00,24.76,12.47,30.35,30.35,5.42,2.3,2.3,3.73
2021-10-13 11:10:00+00:00,25.0,11.5,30.34,30.34,5.49,2.38,2.38,3.79
2021-10-13 11:12:00+00:00,26.39,12.05,30.93,30.93,5.64,2.26,2.26,3.7975000000000003
2021-10-13 11:14:00+00:00,26.07,11.63,29.65,29.65,4.82,2.43,2.43,3.805
2021-10-13 11:16:00+00:00,23.98,12.34,29.84,29.84,5.58,2.55,2.55,3.53
2021-10-13 11:18:00+00:00,24.98,12.44,30.79,30.79,5.6,3.09,3.09,3.04
2021-10-13 11:20:00+00:00,25.62,12.24,30.63,30.63,4.45,2.49,2.49,3.2
2021-10-13 11:22:00+00:00,23.56,11.68,30.96,30.96,5.05,2.47,2.47,3.61
2021-10-13 11:24:00+00:00,24.93,14.09,29.68,29.68,5.71,2.33,2.33,3.81
2021-10-13 11:26:00+00:00,22.72,12.18,31.31,31.31,5.53,2.43,2.43,3.61
2021-10-13 11:28:00+00:00,24.31,12.38,31.31,31.31,4.52,2.55,2.55,3.465
2021-10-13 11:30:00+00:00,24.23,12.76,31.86,31.86,4.07,3.31,3.31,3.3200000000000003
2021-10-13 11:32:00+00:00,24.76,11.89,31.16,31.16,5.22,2.58,2.58,3.1
2021-10-13 11:34:00+00:00,21.75,12.27,31.46,31.46,5.22,3.71,3.71,3.18
2021-10-13 11:36:00+00:00,24.52,12.52,31.09,31.09,5.28,3.93,3.93,3.46
2021-10-13 11:38:00+00:00,25.11,11.98,31.23,31.23,4.94,3.28,3.28,3.41
2021-10-13 11:40:00+00:00,24.86,13.35,31.94,31.94,5.03,3.47,3.47,3.71
2021-10-13 11:42:00+00:00,23.76,11.42,31.61,31.61,4.66,3.84,3.84,3.29
2021-10-13 11:44:00+00:00,25.67,12.52,32.46,32.46,4.81,2.81,2.81,3.3625
2021-10-13 11:46:00+00:00,24.93,12.08,31.17,31.17,4.96,3.14,3.14,3.435
2021-10-13 11:48:00+00:00,23.47,13.57,31.98,31.98,4.95,3.09,3.09,4.06
2021-10-13 11:50:00+00:00,24.91,11.91,32.79,32.79,4.48,3.56,3.56,3.08
2021-10-13 11:52:00+00:00,26.19,12.91,32.26,32.26,4.22,2.58,2.58,3.73
2021-10-13 11:54:00+00:00,23.73,12.15,33.55,33.55,4.97,2.64,2.64,3.73
2021-10-13 11:56:00+00:00,25.49,12.24,33.49,33.49,4.43,2.96,2.96,3.57
2021-10-13 11:58:00+00:00,25.35,13.53,32.49,32.49,4.44,3.52,3.52,3.88
2021-10-13 12:00:00+00:00,25.68,12.57,33.73,33.73,4.452500000000001,2.97,2.97,3.6475
2021-10-13 12:02:00+00:00,26.07,11.41,33.84,33.84,4.465,2.93,2.93,3.415
2021-10-13 12:04:00+00:00,24.95,12.35,33.11,33.11,4.545,2.57,2.57,3.59
2021-10-13 12:06:00+00:00,26.84,12.33,33.37,33.37,4.625,2.95,2.95,3.29
2021-10-13 12:08:00+00:00,25.39,12.76,33.21,33.21,5.0,2.88,2.88,2.96
2021-10-13 12:10:00+00:00,23.56,12.69,32.83,32.83,4.91,2.08,2.08,3.8
2021-10-13 12:12:00+00:00,24.44,11.2,34.04,34.04,4.91,2.81,2.81,4.05
2021-10-13 12:14:00+00:00,21.79,12.45,32.48,32.48,5.77,2.93,2.93,3.79
2021-10-13 12:16:00+00:00,22.54,12.52,33.38,33.38,4.46,2.3,2.3,3.9949999999999997
2021-10-13 12:18:00+00:00,23.0,12.15,34.71,34.71,4.14,3.26,3.26,4.199999999999999
2021-10-13 12:20:00+00:00,21.76,13.25,32.9,32.9,4.22,3.39,3.39,4.24
2021-10-13 12:22:00+00:00,23.57,12.81,33.33,33.33,4.56,3.39,3.39,3.87
2021-10-13 12:24:00+00:00,22.67,12.26,33.62,33.62,4.76,2.34,2.34,4.33
2021-10-13 12:26:00+00:00,23.07,14.1,34.81,34.81,4.17,3.22,3.22,3.89
2021-10-13 12:28:00+00:00,23.44,12.93,34.05,34.05,4.93,3.45,3.45,3.96
2021-10-13 12:30:00+00:00,23.09,11.65,33.98,33.98,4.21,3.32,3.32,3.6
2021-10-13 12:32:00+00:00,22.76,13.71,34.22,34.22,5.46,3.08,3.08,3.7725
2021-10-13 12:34:00+00:00,24.81,12.2,34.18,34.18,4.67,2.78,2.78,3.945
2021-10-13 12:36:00+00:00,22.25,12.14,34.0,34.0,4.05,3.18,3.18,4.19
2021-10-13 12:38:00+00:00,22.84,10.84,34.53,34.53,4.93,4.0,4.0,4.2
2021-10-13 12:40:00+00:00,24.09,13.26,34.34,34.34,4.25,3.2,3.2,3.35
2021-10-13 12:42:00+00:00,23.56,13.1,34.62,34.62,4.86,3.86,3.86,3.65
2021-10-13 12:44:00+00:00,23.68,12.32,34.56,34.56,4.56,3.47,3.47,4.32
2021-10-13 12:46:00+00:00,23.71,13.25,35.45,35.45,4.64,2.39,2.39,3.7
2021-10-13 12:48:00+00:00,24.41,13.1,34.66,34.66,4.05,2.91,2.91,4.045
2021-10-13 12:50:00+00:00,22.85,12.13,35.57,35.57,4.28,2.87,2.87,4.390000000000001
2021-10-13 12:52:00+00:00,22.32,13.56,36.15,36.15,5.24,2.73,2.73,4.46
2021-10-13 12:54:00+00:00,22.29,12.27,34.6,34.6,5.17,3.19,3.19,4.47
2021-10-13 12:56:00+00:00,23.93,12.91,35.32,35.32,4.57,2.9,2.9,4.49
2021-10-13 12:58:00+00:00,21.98,12.42,34.47,34.47,4.66,2.93,2.93,4.35
2021-10-13 13:00:00+00:00,22.6,12.9,35.82,35.82,4.68,2.95,2.95,3.98
2021-10-13 13:02:00+00:00,23.04,11.55,35.49,35.49,4.93,2.88,2.88,4.09
2021-10-13 13:04:00+00:00,22.8,12.93,35.51,35.51,4.86,3.09,3.09,4.23
2021-10-13 13:06:00+00:00,21.31,34.05,36.0,36.0,5.41,3.34,3.34,4.37
2021-10-13 13:08:00+00:00,23.28,39.71,35.91,35.91,4.43,3.31,3.31,4.44
2021-10-13 13:10:00+00:00,23.35,25.39,36.66,36.66,5.05,2.9,2.9,4.88
2021-10-13 13:12:00+00:00,23.07,24.67,36.47,36.47,5.15,2.81,2.81,4.23
2021-10-13 13:14:00+00:00,22.55,15.55,37.35,37.35,5.57,3.36,3.36,4.77
2021-10-13 13:16:00+00:00,22.49,12.89,36.65,36.65,5.31,3.2,3.2,4.71
2021-10-13 13:18:00+00:00,22.41,12.57,36.0,36.0,5.25,3.76,3.76,4.41
2021-10-13 13:20:00+00:00,21.02,13.12,38.23,38.23,5.05,2.91,2.91,4.35
2021-10-13 13:22:00+00:00,21.76,13.41,36.07,36.07,4.65,2.71,2.71,4.29
2021-10-13 13:24:00+00:00,24.54,12.73,36.39,36.39,4.3,3.14,3.14,4.51
2021-10-13 13:26:00+00:00,23.05,11.89,36.64,36.64,5.42,2.86,2.86,4.83
2021-10-13 13:28:00+00:00,23.91,14.47,37.51,37.51,5.34,2.78,2.78,4.31
2021-10-13 13:30:00+00:00,22.16,12.34,37.33,37.33,4.69,2.48,2.48,4.52
2021-10-13 13:32:00+00:00,23.03,12.98,37.73,37.73,5.41,2.38,2.38,4.81
2021-10-13 13:34:00+00:00,22.42,12.25,37.22,37.22,5.47,2.79,2.79,5.04
2021-10-13 13:36:00+00:00,22.98,11.78,37.4,37.4,5.18,2.38,2.38,4.83
2021-10-13 13:38:00+00:00,22.86,12.12,36.17,36.17,5.09,3.63,3.63,4.62
2021-10-13 13:40:00+00:00,24.33,11.67,35.94,35.94,5.03,2.95,2.95,4.98
2021-10-13 13:42:00+00:00,22.98,14.46,37.34,37.34,4.03,3.29,3.29,4.46
2021-10-13 13:44:00+00:00,23.77,11.13,36.07,36.07,3.97,2.9,2.9,4.21
2021-10-13 13:46:00+00:00,21.11,11.9,36.17,36.17,5.13,2.55,2.55,4.06
2021-10-13 13:48:00+00:00,22.16,12.37,36.35,36.35,5.02,2.63,2.63,4.65
2021-10-13 13:50:00+00:00,21.62,12.18,36.48,36.48,4.88,2.6,2.6,4.67
2021-10-13 13:52:00+00:00,21.22,13.29,36.65,36.65,4.82,3.0,3.0,4.7075
2021-10-13 13:54:00+00:00,24.05,13.23,36.29,36.29,5.03,1.93,1.93,4.745
2021-10-13 13:56:00+00:00,22.28,12.42,36.26,36.26,5.0725,2.43,2.43,4.33
2021-10-13 13:58:00+00:00,23.58,12.54,35.94,35.94,5.115,2.75,2.75,4.28
2021-10-13 14:00:00+00:00,23.95,11.57,36.61,36.61,5.05,2.27,2.27,4.67
2021-10-13 14:02:00+00:00,22.08,12.72,35.13,35.13,5.92,1.89,1.89,4.62
2021-10-13 14:04:00+00:00,25.67,10.76,36.36,36.36,5.58,2.57,2.57,4.23
2021-10-13 14:06:00+00:00,24.04,12.71,36.16,36.16,6.13,3.2,3.2,3.94
2021-10-13 14:08:00+00:00,24.39,12.66,36.12,36.12,5.81,2.59,2.59,4.1375
2021-10-13 14:10:00+00:00,26.08,13.46,37.38,37.38,3.86,2.47,2.47,4.335000000000001
2021-10-13 14:12:00+00:00,24.25,12.54,37.25,37.25,4.93,2.5,2.5,4.62
2021-10-13 14:14:00+00:00,22.95,11.78,35.51,35.51,5.11,2.29,2.29,3.71
2021-10-13 14:16:00+00:00,24.37,12.98,35.22,35.22,5.96,2.58,2.58,4.2
2021-10-13 14:18:00+00:00,23.16,10.98,36.33,36.33,6.07,2.62,2.62,4.89
2021-10-13 14:20:00+00:00,24.5,12.25,35.82,35.82,5.47,2.46,2.46,4.15
2021-10-13 14:22:00+00:00,22.91,13.75,36.68,36.68,6.62,2.41,2.41,3.98
2021-10-13 14:24:00+00:00,26.85,12.59,35.07,35.07,7.29,2.56,2.56,4.0625
2021-10-13 14:26:00+00:00,21.96,12.74,34.72,34.72,6.63,2.51,2.51,4.145
2021-10-13 14:28:00+00:00,24.64,11.14,35.15,35.15,6.63,2.47,2.47,3.3
2021-10-13 14:30:00+00:00,23.88,11.5,35.72,35.72,6.33,2.75,2.75,4.23
2021-10-13 14:32:00+00:00,23.52,12.12,35.96,35.96,6.27,2.18,2.18,4.35
2021-10-13 14:34:00+00:00,23.93,11.65,35.25,35.25,6.49,2.36,2.36,3.49
2021-10-13 14:36:00+00:00,23.79,14.49,35.12,35.12,7.16,1.88,1.88,4.42
2021-10-13 14:38:00+00:00,23.97,12.41,35.37,35.37,8.09,2.43,2.43,4.35
2021-10-13 14:40:00+00:00,24.53,11.93,35.9,35.9,6.93,2.55,2.55,4.2524999999999995
2021-10-13 14:42:00+00:00,25.54,13.59,35.47,35.47,7.18,1.68,1.68,4.154999999999999
2021-10-13 14:44:00+00:00,25.0,12.3,35.44,35.44,7.08,2.19,2.19,3.64
2021-10-13 14:46:00+00:00,25.67,13.45,35.25,35.25,6.69,2.2,2.2,4.42
2021-10-13 14:48:00+00:00,24.89,13.43,33.75,33.75,6.77,2.69,2.69,3.8
2021-10-13 14:50:00+00:00,25.77,12.63,35.71,35.71,8.04,2.42,2.42,3.65
2021-10-13 14:52:00+00:00,28.3,12.21,34.61,34.61,7.57,2.61,2.61,4.55
2021-10-13 14:54:00+00:00,27.86,12.54,35.22,35.22,7.02,2.25,2.25,4.63
2021-10-13 14:56:00+00:00,28.49,13.36,35.12,35.12,8.07,2.57,2.57,4.265
2021-10-13 14:58:00+00:00,28.12,14.67,34.14,34.14,7.43,2.48,2.48,3.9
2021-10-13 15:00:00+00:00,29.86,13.02,34.82,34.82,8.25,2.91,2.91,3.94
2021-10-13 15:02:00+00:00,27.6,14.44,34.67,34.67,6.95,2.32,2.32,3.78
2021-10-13 15:04:00+00:00,28.2,13.62,34.77,34.77,7.33,1.97,1.97,4.04
2021-10-13 15:06:00+00:00,29.03,14.0,34.38,34.38,8.02,2.09,2.09,3.81
2021-10-13 15:08:00+00:00,28.05,13.53,34.15,34.15,8.25,2.35,2.35,3.11
2021-10-13 15:10:00+00:00,28.47,12.34,35.56,35.56,7.58,2.71,2.71,3.82
2021-10-13 15:12:00+00:00,28.73,13.95,34.07,34.07,6.73,1.92,1.92,3.8575
2021-10-13 15:14:00+00:00,26.98,15.84,34.1,34.1,6.97,1.68,1.68,3.895
2021-10-13 15:16:00+00:00,28.31,14.3,34.22,34.22,8.2,2.36,2.36,4.16
2021-10-13 15:18:00+00:00,27.25,16.41,34.71,34.71,7.2,2.17,2.17,3.78
2021-10-13 15:20:00+00:00,25.11,14.39,35.18,35.18,6.91,2.61,2.61,3.55
2021-10-13 15:22:00+00:00,24.96,14.16,34.57,34.57,8.21,1.81,1.81,4.02
2021-10-13 15:24:00+00:00,23.19,14.25,33.89,33.89,6.74,1.86,1.86,3.22
2021-10-13 15:26:00+00:00,22.95,13.47,34.11,34.11,7.18,1.98,1.98,3.48
2021-10-13 15:28:00+00:00,25.15,14.14,34.11,34.11,7.11,2.2,2.2,3.56
2021-10-13 15:30:00+00:00,23.37,12.71,33.44,33.44,8.21,2.07,2.07,3.64
2021-10-13 15:32:00+00:00,23.97,13.22,33.89,33.89,8.47,1.96,1.96,3.24
2021-10-13 15:34:00+00:00,23.88,14.39,34.5,34.5,7.6,2.65,2.65,4.09
2021-10-13 15:36:00+00:00,23.4,14.19,35.05,35.05,6.36,2.24,2.24,3.98
2021-10-13 15:38:00+00:00,21.98,12.92,35.15,35.15,7.86,1.88,1.88,3.41
2021-10-13 15:40:00+00:00,22.73,13.8,33.74,33.74,8.16,2.46,2.46,4.29
2021-10-13 15:42:00+00:00,22.34,15.07,34.27,34.27,7.42,2.42,2.42,4.7
2021-10-13 15:44:00+00:00,21.95,13.26,34.7,34.7,7.27,2.26,2.26,4.2825
2021-10-13 15:46:00+00:00,23.5,14.6,34.49,34.49,7.21,2.36,2.36,3.8649999999999998
2021-10-13 15:48:00+00:00,21.34,13.98,33.89,33.89,7.69,1.61,1.61,3.79
2021-10-13 15:50:00+00:00,21.67,15.38,33.7,33.7,7.47,2.2,2.2,3.86
2021-10-13 15:52:00+00:00,20.43,14.36,33.79,33.79,7.63,1.95,1.95,3.52
2021-10-13 15:54:00+00:00,22.17,15.33,33.53,33.53,7.19,2.14,2.14,3.52
2021-10-13 15:56:00+00:00,24.05,15.14,34.4,34.4,6.66,1.88,1.88,4.38
2021-10-13 15:58:00+00:00,24.87,14.09,34.98,34.98,7.81,3.33,3.33,4.0
2021-10-13 16:00:00+00:00,22.42,14.52,33.44,33.44,8.02,3.32,3.32,4.1075
2021-10-13 16:02:00+00:00,24.0,15.36,33.28,33.28,8.18,2.96,2.96,4.215
2021-10-13 16:04:00+00:00,22.93,13.84,34.13,34.13,6.91,3.64,3.64,3.91
2021-10-13 16:06:00+00:00,20.86,14.86,33.93,33.93,8.0,3.22,3.22,3.89
2021-10-13 16:08:00+00:00,23.13,15.25,33.75,33.75,7.9475,3.09,3.09,4.48
2021-10-13 16:10:00+00:00,21.98,14.42,33.93,33.93,7.895,3.48,3.48,3.65
2021-10-13 16:12:00+00:00,23.72,14.93,33.54,33.54,8.19,3.48,3.48,3.98
2021-10-13 16:14:00+00:00,24.59,14.91,32.89,32.89,7.41,2.97,2.97,4.2
2021-10-13 16:16:00+00:00,23.34,15.66,33.47,33.47,7.02,2.78,2.78,4.1850000000000005
2021-10-13 16:18:00+00:00,23.69,13.98,35.12,35.12,7.61,2.81,2.81,4.17
2021-10-13 16:20:00+00:00,24.19,15.32,32.9,32.9,8.33,3.7,3.7,3.79
2021-10-13 16:22:00+00:00,26.33,14.75,33.62,33.62,8.34,2.73,2.73,4.06
2021-10-13 16:24:00+00:00,22.15,15.56,34.07,34.07,7.82,3.67,3.67,3.91
2021-10-13 16:26:00+00:00,25.12,15.66,33.85,33.85,7.7525,2.98,2.98,3.46
2021-10-13 16:28:00+00:00,23.17,15.78,35.14,35.14,7.6850000000000005,3.61,3.61,3.62
2021-10-13 16:30:00+00:00,23.11,16.51,34.11,34.11,7.0,3.74,3.74,3.4
2021-10-13 16:32:00+00:00,23.11,16.29,33.93,33.93,7.46,3.58,3.58,3.3200000000000003
2021-10-13 16:34:00+00:00,24.4,16.95,33.47,33.47,7.45,2.63,2.63,3.24
2021-10-13 16:36:00+00:00,23.81,17.7,34.27,34.27,7.22,3.21,3.21,3.35
2021-10-13 16:38:00+00:00,22.93,13.44,35.41,35.41,7.98,3.38,3.38,3.13
2021-10-13 16:40:00+00:00,25.45,16.12,33.3,33.3,7.98,3.41,3.41,2.93
2021-10-13 16:42:00+00:00,25.04,16.2,35.29,35.29,7.79,3.36,3.36,3.07
2021-10-13 16:44:00+00:00,24.22,14.26,34.85,34.85,8.0,3.51,3.51,3.63
2021-10-13 16:46:00+00:00,23.21,14.52,33.92,33.92,8.51,3.22,3.22,2.96
2021-10-13 16:48:00+00:00,24.61,14.96,34.18,34.18,8.04,3.1,3.1,2.855
2021-10-13 16:50:00+00:00,26.22,15.15,35.0,35.0,8.5,3.03,3.03,2.75
2021-10-13 16:52:00+00:00,26.6,15.07,34.34,34.34,8.96,3.73,3.73,2.7
2021-10-13 16:54:00+00:00,26.46,15.8,34.84,34.84,8.195,2.84,2.84,2.3
2021-10-13 16:56:00+00:00,27.93,16.42,34.49,34.49,7.43,1.69,1.69,3.0
2021-10-13 16:58:00+00:00,26.19,14.79,33.32,33.32,8.58,2.89,2.89,2.62
2021-10-13 17:00:00+00:00,25.74,14.81,35.53,35.53,9.5,2.0,2.0,2.12
2021-10-13 17:02:00+00:00,28.26,15.53,34.95,34.95,9.5725,2.45,2.45,2.54
2021-10-13 17:04:00+00:00,28.26,13.82,34.25,34.25,9.645,2.86,2.86,2.5825
2021-10-13 17:06:00+00:00,28.14,14.41,33.93,33.93,9.1475,1.88,1.88,2.625
2021-10-13 17:08:00+00:00,29.79,14.74,34.63,34.63,8.65,2.75,2.75,2.62
2021-10-13 17:10:00+00:00,28.62,16.07,34.47,34.47,9.26,2.15,2.15,2.48
2021-10-13 17:12:00+00:00,27.48,16.0,35.09,35.09,9.7,1.5,1.5,2.1
2021-10-13 17:14:00+00:00,27.8,14.36,34.34,34.34,9.14,2.55,2.55,2.61
2021-10-13 17:16:00+00:00,28.08,13.62,34.56,34.56,10.03,2.7,2.7,2.07
2021-10-13 17:18:00+00:00,27.24,13.84,34.23,34.23,9.41,1.79,1.79,2.41
2021-10-13 17:20:00+00:00,25.84,15.0,35.19,35.19,9.16,2.17,2.17,2.3925
2021-10-13 17:22:00+00:00,28.55,13.05,35.48,35.48,9.955,2.81,2.81,2.375
2021-10-13 17:24:00+00:00,27.68,13.41,35.0,35.0,10.0725,2.2,2.2,2.64
2021-10-13 17:26:00+00:00,27.86,13.96,34.58,34.58,10.19,2.3,2.3,2.07
2021-10-13 17:28:00+00:00,28.11,13.22,33.56,33.56,9.87,1.83,1.83,2.61
2021-10-13 17:30:00+00:00,28.41,13.93,34.33,34.33,10.32,2.09,2.09,2.55
2021-10-13 17:32:00+00:00,26.98,13.7,34.75,34.75,10.75,6.7,6.7,3.04
2021-10-13 17:34:00+00:00,28.69,13.03,34.6,34.6,9.75,19.56,19.56,2.98
2021-10-13 17:36:00+00:00,27.7,14.43,34.17,34.17,9.89,21.39,21.39,2.8175
2021-10-13 17:38:00+00:00,26.35,15.67,33.88,33.88,10.12,18.52,18.52,2.6550000000000002
2021-10-13 17:40:00+00:00,25.9,13.77,33.51,33.51,10.335,7.8,7.8,2.61
2021-10-13 17:42:00+00:00,25.39,15.42,34.25,34.25,9.41,10.13,10.13,2.07
2021-10-13 17:44:00+00:00,27.79,14.38,33.67,33.67,9.395,8.78,8.78,2.08
2021-10-13 17:46:00+00:00,26.95,15.45,34.8,34.8,9.38,11.76,11.76,2.56
2021-10-13 17:48:00+00:00,26.72,14.36,34.32,34.32,10.84,13.6,13.6,7.51
2021-10-13 17:50:00+00:00,26.86,15.18,34.05,34.05,10.9,7.44,7.44,1.59
2021-10-13 17:52:00+00:00,28.27,14.76,34.23,34.23,10.07,4.81,4.81,1.7475
2021-10-13 17:54:00+00:00,27.03,14.12,33.81,33.81,9.4,5.57,5.57,1.9050000000000002
2021-10-13 17:56:00+00:00,26.93,14.12,34.06,34.06,10.31,9.23,9.23,2.53
2021-10-13 17:58:00+00:00,25.73,15.34,33.76,33.76,10.75,13.15,13.15,2.64
2021-10-13 18:00:00+00:00,25.31,14.61,33.5,33.5,11.55,10.53,10.53,2.29
2021-10-13 18:02:00+00:00,24.16,14.19,35.12,35.12,10.65,8.21,8.21,1.9
2021-10-13 18:04:00+00:00,25.36,14.29,34.5,34.5,10.16,7.12,7.12,2.57
2021-10-13 18:06:00+00:00,25.78,14.85,34.64,34.64,10.79,5.75,5.75,2.69
2021-10-13 18:08:00+00:00,26.82,14.66,34.07,34.07,10.32,6.9,6.9,2.755
2021-10-13 18:10:00+00:00,25.74,13.05,36.03,36.03,10.18,5.51,5.51,2.8200000000000003
2021-10-13 18:12:00+00:00,25.66,13.5,34.38,34.38,9.5,5.04,5.04,3.02
2021-10-13 18:14:00+00:00,24.56,14.92,34.07,34.07,11.54,6.33,6.33,2.52
2021-10-13 18:16:00+00:00,25.0,14.83,34.8,34.8,10.05,5.53,5.53,3.0
2021-10-13 18:18:00+00:00,24.07,13.83,34.77,34.77,10.1,5.16,5.16,3.11
2021-10-13 18:20:00+00:00,26.25,16.0,35.89,35.89,10.83,5.24,5.24,2.94
2021-10-13 18:22:00+00:00,25.41,15.24,35.02,35.02,11.24,5.57,5.57,2.6
2021-10-13 18:24:00+00:00,25.57,16.23,35.74,35.74,11.09,4.53,4.53,2.7750000000000004
